RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a1_x4,a2_x1,a2_x2,a2_x3,a2_x4,a3_x1,a3_x2,a3_x3,a3_x4
271075,4,2,2,3,1,2,3,2,2,3,1,3,1,1,1,1
271075,17,5,5,2,1,1,3,6,2,2,1,1,1,1,1,1
271075,10,7,7,3,2,1,2,4,3,2,3,5,1,1,1,1
271075,16,9,9,3,3,3,2,6,1,1,3,1,1,1,1,1
271075,2,3,3,2,2,2,2,1,3,3,3,2,1,1,1,1
271075,6,8,8,3,3,1,2,2,1,2,3,3,1,1,1,1
271075,11,6,6,3,3,2,3,4,1,3,1,5,1,1,1,1
271078,15,5,5,3,1,2,2,5,2,3,3,6,1,1,1,1
271078,5,2,2,3,2,3,1,2,3,1,2,3,1,1,1,1
271078,1,1,1,3,1,1,1,1,2,2,2,2,1,1,1,1
271078,14,4,4,3,3,1,1,5,1,2,2,6,1,1,1,1
271078,16,8,8,3,3,3,2,6,1,1,3,1,1,1,1,1
271078,8,6,6,3,1,3,2,3,2,1,3,4,1,1,1,1
271078,7,3,3,3,3,2,1,3,1,3,2,4,1,1,1,1
271078,2,7,7,1,2,2,2,1,3,3,3,2,1,1,1,1
271078,10,9,9,3,2,1,2,4,3,2,3,5,1,1,1,1
271081,17,8,8,2,1,1,3,6,2,2,1,1,1,1,1,1
271081,18,6,6,2,2,2,1,6,3,3,2,1,1,1,1,1
271081,13,7,7,3,2,3,3,5,3,1,1,6,1,1,1,1
271081,9,9,9,3,2,1,3,3,3,2,1,4,1,1,1,1
271081,3,3,3,1,3,3,3,1,1,1,1,2,1,1,1,1
271081,8,2,2,3,1,3,2,3,2,1,3,4,1,1,1,1
271081,1,5,5,2,1,1,1,1,2,2,2,2,1,1,1,1
271081,15,4,4,3,1,2,2,5,2,3,3,6,1,1,1,1
271081,14,1,1,3,3,1,1,5,1,2,2,6,1,1,1,1
271088,11,3,3,3,3,2,3,4,1,3,1,5,1,1,1,1
271088,14,9,9,3,3,1,1,5,1,2,2,6,1,1,1,1
271088,13,7,7,3,2,3,3,5,3,1,1,6,1,1,1,1
271088,12,6,6,3,1,3,1,4,2,1,2,5,1,1,1,1
271088,2,8,8,1,2,2,2,1,3,3,3,2,1,1,1,1
271088,7,1,1,1,3,2,1,3,1,3,2,4,1,1,1,1
271088,4,4,4,2,1,2,3,2,2,3,1,3,1,1,1,1
271088,6,5,5,1,3,1,2,2,1,2,3,3,1,1,1,1
271088,5,2,2,1,2,3,1,2,3,1,2,3,1,1,1,1
271090,8,9,9,3,1,3,2,3,2,1,3,4,1,1,1,1
271090,3,7,7,1,3,3,3,1,1,1,1,2,1,1,1,1
271090,7,3,3,1,3,2,1,3,1,3,2,4,1,1,1,1
271090,5,6,6,1,2,3,1,2,3,1,2,3,1,1,1,1
271090,1,8,8,2,1,1,1,1,2,2,2,2,1,1,1,1
271090,9,4,4,3,2,1,3,3,3,2,1,4,1,1,1,1
271090,16,1,1,3,3,3,2,6,1,1,3,1,1,1,1,1
271090,12,2,2,3,1,3,1,4,2,1,2,5,1,1,1,1
271090,4,5,5,2,1,2,3,2,2,3,1,3,1,1,1,1
271093,6,5,5,1,3,1,2,2,1,2,3,3,1,1,1,1
271093,11,2,2,3,3,2,3,4,1,3,1,5,1,1,1,1
271093,15,1,1,3,1,2,2,5,2,3,3,6,1,1,1,1
271093,17,4,4,2,1,1,3,6,2,2,1,1,1,1,1,1
271093,10,6,6,3,2,1,2,4,3,2,3,5,1,1,1,1
271093,5,8,8,1,2,3,1,2,3,1,2,3,1,1,1,1
271093,18,3,3,2,2,2,1,6,3,3,2,1,1,1,1,1
271093,2,9,9,1,2,2,2,1,3,3,3,2,1,1,1,1
271093,14,7,7,3,3,1,1,5,1,2,2,6,1,1,1,1
271096,4,3,3,3,1,2,3,2,2,3,1,3,1,1,1,1
271096,17,9,9,2,1,1,3,6,2,2,1,1,1,1,1,1
271096,11,7,7,3,3,2,3,4,1,3,1,5,1,1,1,1
271096,12,6,6,3,1,3,1,4,2,1,2,5,1,1,1,1
271096,13,8,8,3,2,3,3,5,3,1,1,6,1,1,1,1
271096,7,1,1,3,3,2,1,3,1,3,2,4,1,1,1,1
271096,18,4,4,2,2,2,1,6,3,3,2,1,1,1,1,1
271096,16,5,5,3,3,3,2,6,1,1,3,1,1,1,1,1
271096,1,2,2,3,1,1,1,1,2,2,2,2,1,1,1,1
271099,9,6,6,3,2,1,3,3,3,2,1,4,1,1,1,1
271099,17,8,8,2,1,1,3,6,2,2,1,1,1,1,1,1
271099,10,3,3,3,2,1,2,4,3,2,3,5,1,1,1,1
271099,12,9,9,3,1,3,1,4,2,1,2,5,1,1,1,1
271099,7,7,7,1,3,2,1,3,1,3,2,4,1,1,1,1
271099,8,5,5,3,1,3,2,3,2,1,3,4,1,1,1,1
271099,3,2,2,1,3,3,3,1,1,1,1,2,1,1,1,1
271099,6,1,1,1,3,1,2,2,1,2,3,3,1,1,1,1
271099,15,4,4,3,1,2,2,5,2,3,3,6,1,1,1,1
271155,13,9,9,1,2,3,3,5,3,1,1,6,1,1,1,1
271155,4,8,8,1,1,2,3,2,2,3,1,3,1,1,1,1
271155,15,7,7,2,1,2,2,5,2,3,3,6,1,1,1,1
271155,6,5,5,2,3,1,2,2,1,2,3,3,1,1,1,1
271155,5,3,3,1,2,3,1,2,3,1,2,3,1,1,1,1
271155,8,6,6,2,1,3,2,3,2,1,3,4,1,1,1,1
271155,11,1,1,1,3,2,3,4,1,3,1,5,1,1,1,1
271155,14,4,4,2,3,1,1,5,1,2,2,6,1,1,1,1
271155,9,2,2,1,2,1,3,3,3,2,1,4,1,1,1,1
271190,3,5,5,2,3,3,3,1,1,1,1,2,1,1,1,1
271190,15,9,9,1,1,2,2,5,2,3,3,6,1,1,1,1
271190,8,8,8,1,1,3,2,3,2,1,3,4,1,1,1,1
271190,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
271190,2,4,4,1,2,2,2,1,3,3,3,2,1,1,1,1
271190,10,1,1,1,2,1,2,4,3,2,3,5,1,1,1,1
271190,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
271190,18,3,3,2,2,2,1,6,3,3,2,1,1,1,1,1
271190,16,6,6,1,3,3,2,6,1,1,3,1,1,1,1,1
271464,12,5,5,3,1,3,1,4,2,1,2,5,1,1,1,1
271464,14,9,9,3,3,1,1,5,1,2,2,6,1,1,1,1
271464,5,8,8,1,2,3,1,2,3,1,2,3,1,1,1,1
271464,13,7,7,3,2,3,3,5,3,1,1,6,1,1,1,1
271464,6,4,4,3,3,1,2,2,1,2,3,3,1,1,1,1
271464,7,1,1,3,3,2,1,3,1,3,2,4,1,1,1,1
271464,11,2,2,3,3,2,3,4,1,3,1,5,1,1,1,1
271464,4,3,3,3,1,2,3,2,2,3,1,3,1,1,1,1
271464,9,6,6,3,2,1,3,3,3,2,1,4,1,1,1,1
271488,2,1,1,3,2,2,2,1,3,3,3,2,1,1,1,1
271488,18,4,4,2,2,2,1,6,3,3,2,1,1,1,1,1
271488,10,2,2,3,2,1,2,4,3,2,3,5,1,1,1,1
271488,1,3,3,3,1,1,1,1,2,2,2,2,1,1,1,1
271488,3,6,6,3,3,3,3,1,1,1,1,2,1,1,1,1
271488,16,5,5,3,3,3,2,6,1,1,3,1,1,1,1,1
271488,5,9,9,3,2,3,1,2,3,1,2,3,1,1,1,1
271488,13,8,8,3,2,3,3,5,3,1,1,6,1,1,1,1
271488,15,7,7,3,1,2,2,5,2,3,3,6,1,1,1,1
271503,4,4,4,3,1,2,3,2,2,3,1,3,1,1,1,1
271503,10,1,1,3,2,1,2,4,3,2,3,5,1,1,1,1
271503,17,2,2,3,1,1,3,6,2,2,1,1,1,1,1,1
271503,12,3,3,3,1,3,1,4,2,1,2,5,1,1,1,1
271503,6,6,6,3,3,1,2,2,1,2,3,3,1,1,1,1
271503,1,5,5,3,1,1,1,1,2,2,2,2,1,1,1,1
271503,11,9,9,3,3,2,3,4,1,3,1,5,1,1,1,1
271503,8,7,7,3,1,3,2,3,2,1,3,4,1,1,1,1
271503,7,8,8,3,3,2,1,3,1,3,2,4,1,1,1,1
271513,2,2,2,3,2,2,2,1,3,3,3,2,1,1,1,1
271513,9,1,1,3,2,1,3,3,3,2,1,4,1,1,1,1
271513,18,4,4,2,2,2,1,6,3,3,2,1,1,1,1,1
271513,16,6,6,3,3,3,2,6,1,1,3,1,1,1,1,1
271513,3,3,3,1,3,3,3,1,1,1,1,2,1,1,1,1
271513,14,5,5,3,3,1,1,5,1,2,2,6,1,1,1,1
271513,13,8,8,3,2,3,3,5,3,1,1,6,1,1,1,1
271513,17,7,7,2,1,1,3,6,2,2,1,1,1,1,1,1
271513,12,9,9,3,1,3,1,4,2,1,2,5,1,1,1,1
271648,4,6,6,3,1,2,3,2,2,3,1,3,1,1,1,1
271648,14,3,3,3,3,1,1,5,1,2,2,6,1,1,1,1
271648,5,2,2,3,2,3,1,2,3,1,2,3,1,1,1,1
271648,2,4,4,1,2,2,2,1,3,3,3,2,1,1,1,1
271648,7,1,1,3,3,2,1,3,1,3,2,4,1,1,1,1
271648,15,8,8,3,1,2,2,5,2,3,3,6,1,1,1,1
